id,Speech to Text,Video Intelligence api,Company,Upload date,Before,After,Target
j5OKo1AJIrg,,"['chocolate', 'muffin', 'baking', 'cupcake', 'buttercream', 'food', 'cream', 'recipe', 'cooking', 'icing', 'cake', 'dessert']",instacart,08-04-19,87,82,-0.058496206681608494
j5vQ980WoXc,,"['boat', 'ocean', 'sea', 'hobby', 'fishing', 'fishing vessel']",bonandvivspikedseltzer,12-04-19,3,3,0.0
j6a3b9NBCvg,,[],bhphotovideo,24-12-18,56,57,0.01739174271186924
JaBRrRR8w9M,,"['television advertisement', 'flower']",Love Beauty and Planet,22-02-19,78,59,-0.27510329024492075
JEzNwLLuI4g,,"['mobile device', 'netbook', 'electronic device', 'tablet computer', 'gadget', 'personal computer', 'laptop', 'consumer electronics']",apple,15-04-19,47,46,-0.02105340919783238
JfDGsydKC8g,,[],dolesunshine,24-03-19,46,23,-0.672093771362113
JFoVy5zVRKk,,"['graphic design', 'lyrics', 'song', 'text', 'font']",Telegram & Gazette,02-04-19,52,68,0.2638145910451375
jFyLRZgEV6g,,[],mcdonalds,04-04-19,64,60,-0.06351340572232586
Jgl1cw-qZNY,,[],Wells Fargo,16-04-19,67,68,0.014598799421152631
JGPnx9HDfeo,,"['senior citizen', 'speech']",impeach trump,02-10-18,11,16,0.3483066942682158
JGqvju89MFQ,,"['food', 'drum']",kachava,21-02-19,100,94,-0.06124362524071867
JjW3iQ5qrWs,,"['motor vehicle', 'land vehicle', 'driving', 'windshield', 'sport utility vehicle', 'automotive exterior', 'car', 'vehicle']",Ford,14-03-19,62,63,0.015748356968139112
JM0sKRAA2B8,,"['mobile device', 'electronic device', 'gadget', 'mobile phone', 'smartphone', 'telephone', 'consumer electronics', 'communication device', 'portable communications device']",apple,14-04-19,47,46,-0.02105340919783238
JpaAru4IgGw,,[],navy,31-03-19,70,72,0.02777956410707567
Jq35EkmRR1k,,"['tree', 'television advertisement', 'trailer']",progressive,21-09-18,87,89,0.022472855852058576
JrY4pR3gYmM,,"['mobile device', 'electronic device', 'gadget', 'iphone', 'mobile phone', 'smartphone', 'telephone', 'apple', 'consumer electronics', 'communication device', 'portable communications device']",apple,21-03-19,50,59,0.16251892949777494
jsWob-OmhuY,,"['multimedia software', 'video editing software', 'editing', 'tutorial', 'computer program', 'website', 'web page', 'software', 'graphics software', 'multimedia', 'media']",getclients,28-01-19,34,84,0.8873031950009027
JtAIxkPiEr4,,"['food', 'chocolate', 'television advertisement']",hersheys,05-04-19,46,42,-0.08894748601649617
Jwe1p_jZw8A,,"['motor vehicle', 'land vehicle', 'driving', 'road', 'family car', 'mid size car', 'performance car', 'car', 'personal luxury car', 'sedan', 'luxury vehicle', 'auto racing', 'vehicle', 'motorsport']",Patrick Motors,12-04-19,32,32,0.0
jXb-gEPsPqE,,"['mobile device', 'mobile phone', 'smartphone']",apple,21-03-19,50,59,0.16251892949777494
jXyZEoLKO_I,,"['eyelash', 'food', 'cosmetics']",oscarmayer,21-02-19,48,50,0.040005334613699206
jy2RL4mWF0k,,"['presentation', 'computer program', 'tutorial', 'document', 'website', 'web page', 'software', 'text', 'multimedia', 'font']",grammarly,29-04-17,45,46,0.021506205220963682
jykQW3fGTLc,,"['sea', 'television program', 'film', 'trailer']",dunkindonuts,08-02-19,63,67,0.06062462181643484
jYloMmRMzNo,,['presentation'],kensington,11-12-18,46,42,-0.08894748601649617
K4MOctG6d-o,,"['mobile device', 'gadget', 'mobile phone', 'smartphone', 'telephone', 'feature phone', 'consumer electronics', 'portable communications device', 'communication device', 'iphone']",apple,14-04-19,47,46,-0.02105340919783238
kck3owQE5c8,,"['mobile phone', 'mobile device', 'smartphone']",zillow,01-04-19,100,99,-0.009950330853168092
KFUjHrFiS5M,,[],sprint,12-04-19,67,68,0.014598799421152631
KfUTfuh_5nc,,"['motor vehicle', 'land vehicle', 'driving', 'family car', 'sport utility vehicle', 'car', 'car dealership', 'mid size car', 'vehicle']",Mitsubishi Outlander,21-03-19,99,94,-0.05129329438755058
kgA_LC4h_6Q,,['television advertisement'],kopari,27-09-18,24,65,0.9707789171582248
KgxcWoc6F5k,,"['sea', 'underwater', 'animal']",nytimes,16-04-19,46,50,0.0816780310142671
KgZTu4xfQ4g,,"['mini sport utility vehicle', 'motor vehicle', 'automotive exterior', 'land vehicle', 'bumper', 'sport utility vehicle', 'car', 'automotive design', 'car dealership', 'compact sport utility vehicle', 'vehicle', 'honda', 'transport']",honda,04-03-19,84,87,0.03468555798789011
KhKYUMRqKUY,,"['water park', 'vacation', 'nature', 'tourism', 'swimming pool', 'leisure', 'amusement park', 'resort', 'park']",royalcaribbean,01-01-19,64,88,0.31424909983650273
KIC-XmyEfhI,,"['sunrise', 'morning', 'cloud', 'nature']",grammarly,05-04-19,80,81,0.012270092591814401
KizRypgH_1M,,['room'],House of Highlights,15-04-19,84,76,-0.0988458346366326
KKFE9xXjRtM,,"['birthday', 'party', 'toy']",Spin Master Spark Club,12-04-19,0,0,0.0
kPbmUNNmFKo,,['advertising'],redfin,23-01-19,65,76,0.15415067982725836
KQ_j8hJOVn8,,"['brand', 'font', 'logo']",centralfcu,01-10-18,45,40,-0.11506932978478723
ksXdcGO-plc,,"['trailer', 'film', 'television program']",longshot,12-04-19,86,100,0.14921239818667575
KTNHf-vpHZQ,,"['shooting', 'gun', 'rifle', 'firearm', 'weapon']",atn,25-01-18,33,33,0.0
kUjhnAdS_dY,,[],adidas,24-01-19,43,51,0.16705408466316624
Kvwea1K6o9w,,[],ikea,24-03-19,69,69,0.0
KX3ELDq_mbI,,"['presentation', 'operating system', 'brand', 'computer program', 'tutorial', 'document', 'google', 'website', 'web page', 'software', 'text', 'multimedia', 'font', 'logo']",chrome tip,04-01-19,76,74,-0.026317308317373417
kxgAOhogbrc,,[],Wells Fargo,22-03-19,67,67,0.0
KYg7MqdyUz4,,['tutorial'],wikibuy,13-01-19,67,55,-0.1941560144409575
kYxmGphfEyY,,"['sports', 'nature', 'golf club', 'golf', 'golf course']",pinehurst,14-03-19,62,78,0.22631312607548879
kZHkiPW5IGA,,"['mobile phone', 'brand', 'mobile device', 'smartphone']",freestylelibre,21-11-18,43,23,-0.6061358035703156
L02rMpODFn0,,[],thehustle,18-04-19,33,46,0.3237870770938972
l5L3xYEAGkg,,[],inspire uplift,23-12-18,81,53,-0.41773520069997866
L5XXR8zTvN0,,"['infant', 'family', 'people']",laird superfood,20-12-17,31,53,0.5232481437645479
l9M0ssvmelE,,"['skin care', 'skin']",goldbondultimate,08-01-19,64,73,0.1296778233085326
lArDQvgCdlA,,"['motor vehicle', 'land vehicle', 'family car', 'mid size car', 'car', 'vehicle']",uber,07-02-19,82,83,0.01197619104671562
lFID_BPctXQ,,"['play', 'infant', 'song']",google products,08-04-19,31,32,0.030771658666753687
LHJFh7MQdHI,,['perfume'],yslbeautyus,20-08-18,0,0,0.0
Li4hkb8je-I,,"['motor vehicle', 'land vehicle', 'swimming pool', 'leisure', 'car', 'video blog', 'vehicle', 'transport']",RV LYFER,14-04-19,0,0,0.0
liQ7lhjTZu4,,['mobile device'],apple,11-04-19,47,46,-0.02105340919783238
LMgV0lwuNdc,,"['motor vehicle', 'land vehicle', 'bumper', 'tire', 'road', 'automotive tire', 'off road vehicle', 'sport utility vehicle', 'automotive exterior', 'luxury vehicle', 'automotive wheel system', 'car', 'off roading', 'vehicle']",telluride,19-02-19,51,45,-0.12260232209233239
ln6SGVsXGPM,,"['tutorial', 'document', 'software', 'text', 'font']",grammarly,23-10-18,98,86,-0.12921173148000623
LNeDKRt5BR0,,['room'],maytag,08-04-19,82,74,-0.10135249426028746
lnIbwCZg6p8,,"['motor vehicle', 'land vehicle', 'driving', 'road', 'car', 'vehicle']",hyundai,02-04-19,94,89,-0.05406722127027582
Lppkhu60yP4,,"['health care', 'medicine']",pronamel,26-02-19,67,36,-0.6085897925318824
LRdkUPmOL18,,"['footwear', 'shoe', 'song', 'fashion']",skechers,01-04-19,53,71,0.28768207245178085
LTlfm-Gqp-E,,"['physical fitness', 'training', 'sports', 'exercise equipment', 'weight training', 'gym', 'physical exercise']",bkbx,15-02-19,45,68,0.4054651081081644
LtXt-GB_KDg,,"['drama', 'television advertisement', 'trailer', 'film', 'television program']",longshot,19-04-19,0,0,0.0
lVZ2sVr7DkE,,"['games', 'sports']",dazn,05-04-19,17,22,0.2451224580329849
Lz9Hy7uEY7s,,"['mobile device', 'gadget', 'mobile phone', 'smartphone']",booking,24-02-19,93,87,-0.0659579677917974
LZjAHp8vVEE,,"['mobile device', 'electronic device', 'gadget', 'mobile phone', 'smartphone', 'telephone', 'consumer electronics', 'portable communications device', 'communication device', 'iphone']",GQ,14-04-19,47,45,-0.04255961441879589
M-pcFnn8Kb4,,['window'],tresiba,30-08-18,0,0,0.0
mAfPzGRNtYk,,"['car', 'vehicle']",mazda,09-04-19,89,92,0.03278982282299097
maxbug2iYVc,,"['sandwich', 'cheeseburger', 'television advertisement', 'fast food', ""mcdonald's"", 'food', 'hamburger', 'junk food']",mcdonalds,01-04-19,66,64,-0.030305349495328922
McrM4XStgjU,,[],pronamel,24-02-19,67,36,-0.6085897925318824
mCu30LWgX6Q,,[],apple,12-04-19,47,46,-0.02105340919783238
MdMOSUgtRX8,,"['trailer', 'television advertisement', 'film', 'television program']",fandango,16-04-19,34,38,0.10821358464023279
MDSluOJgMWo,,"['graphic design', 'song', 'flora', 'petal', 'flower', 'graphics']",Lo Key,28-02-19,62,47,-0.2719337154836418
mFC8JuiZZYc,,"['television advertisement', 'dog', 'animal', 'pet', 'room']",services petsmart,14-04-19,73,75,0.026668247082161273
mGJDylmFnyc,,"['restaurant', 'television advertisement']",vmware,17-04-19,90,81,-0.1041402592525969
MgvHXcroWfY,,['trailer'],teenspirit movie,05-04-19,5,40,1.9218125974762528
Mh0NhD3OChI,,"['drama', 'episode', 'television advertisement', 'trailer', 'film', 'television program']",breakthroughtickets,15-04-19,26,100,1.3192836508369303
MhJJloWpxdY,,"['professional', 'senior citizen']",impeach trump,01-03-19,14,22,0.42744401482693967
MIQbE9Iume8,,['television advertisement'],walmart,20-02-19,37,40,0.07598590697792205
mj5nO02sV5g,,"['car', 'motor vehicle', 'vehicle', 'transport']",vw,01-04-19,97,94,-0.03109058707003112
mkBFZ6Sv_H4,,"['performance', 'singing', 'music artist', 'song']",Vevo,09-04-19,23,27,0.15415067982725836
MmFZL5gbAPY,,"['monochrome', 'graphic design', 'brand', 'black and white', 'black', 'text', 'graphics', 'font', 'logo']",apple,28-03-19,59,49,-0.1823215567939546
MNBYQFdTNSQ,,"['advertising', 'television advertisement']",aflac,19-04-19,0,0,0.0
MnmJVdrXlu4,,"['motor vehicle', 'car', 'vehicle']",chevrolet,28-02-19,90,94,0.04301738508369086
MnUljSpMus4,,['television advertisement'],geico,04-04-19,89,84,-0.05715841383994864
MOo9iJ8RYWM,,[],grammarly,15-09-17,61,58,-0.04959694113937206
MSXI8ceaUBg,,"['games', 'crowd']",samsung galaxy 10,14-03-19,74,62,-0.1743533871447778
mtkz0-1l95Q,,[],Real Food Dudes,16-03-19,0,0,0.0
MTMN-n8beKE,,[],Jeff Bishop,19-12-18,34,45,0.27329333499968134
muixg3ZXKO4,,"['mobile device', 'mobile phone', 'smartphone']",apple,21-03-19,50,59,0.16251892949777494
mwhIKjcYn3M,,"['sandwich', 'cheeseburger', 'breakfast sandwich', 'television advertisement', 'fast food', 'finger food', ""mcdonald's"", 'food', 'hamburger', 'junk food']",mcdonalds,02-04-19,66,64,-0.030305349495328922
mWOdSkYOptc,,"['sandwich', 'television advertisement', 'food', 'cooking', 'hamburger']",mcdonalds,15-04-19,60,62,0.03226086221822148
MwPPAwxTWkI,,[],mcdonalds,04-04-19,64,60,-0.06351340572232586
mwXIr3Wa_B0,,"['animation', 'mobile device', 'robot', 'gadget', 'mobile phone', 'smartphone', 'machine', 'consumer electronics']",sprint,26-03-19,70,70,0.0
mYocfuqu2A8,,"['animation', 'animated cartoon', 'television advertisement', 'trailer', 'animal', 'film']",fandango,11-04-19,63,34,-0.6035350218702582
MZeuw0iIGrU,,"['games', 'room', 'television program']",switch nintendo,11-04-19,26,32,0.20067069546215124
n-_JseoqnTM,,[],gamefuel,05-04-19,74,57,-0.25704510298989114
N12nZ_wxKYQ,,"['motor vehicle', 'land vehicle', 'family car', 'car', 'vehicle']",Uber,01-02-19,82,83,0.01197619104671562
n1lT9f4w7eA,,[],oculus go,12-11-18,11,24,0.7339691750802005
n58pmXdonfE,,"['baseball', 'sports', 'games', 'baseball field', 'player', 'team sport', 'bat and ball games', 'ball game', 'baseball player', 'sport venue', 'stadium']",sony playstation,20-03-19,39,44,0.11778303565638346
neltiyW9QPE,,['food'],brandless,08-04-19,21,20,-0.04652001563489282
ng5upEVsOEw,,[],2019 Nissan Rogue,12-04-19,82,90,0.09201889872025219
ngTZzMkPkKo,,"['physical fitness', 'physical exercise', 'sports']",vitaminshoppe,14-04-19,43,36,-0.17327172127403667
NhGS4_TGX9o,,['daytime'],conedsolutions,24-01-19,24,29,0.1823215567939546
nJZGvxpupIE,,"['motor vehicle', 'land vehicle', 'mid size car', 'car', 'vehicle']",autotrader,06-01-19,87,86,-0.011428695823622744
nk1-tr8vX6A,,['window'],andersenwindows,27-08-18,42,33,-0.23483959107740107
NKVJMwAVfIw,,"['mobile device', 'gadget', 'mobile phone', 'smartphone', 'telephone', 'consumer electronics', 'communication device']",apple,28-03-19,59,49,-0.1823215567939546
NoczmQzi_-s,,"['steak', 'beef', 'dish', 'food', 'recipe', 'cookware and bakeware', 'meat', 'cooking', 'slow cooker', 'roasting']",National Pork board,24-03-17,16,25,0.4248831939652659
NrWyLIlNrGE,,"['motor vehicle', 'vehicle', 'car', 'nature']",mazda,08-04-19,89,92,0.03278982282299097
nsb0AE3EvSU,,"['mobile phone', 'mobile device', 'smartphone']",apple,21-03-19,50,59,0.16251892949777494
NvyXsBIlYHw,,[],grammarly,14-02-19,82,85,0.03550668845690982
NYqO-Hgl90o,,"['video game', 'trailer']",leagueoflegends,14-03-19,66,60,-0.09381875521765486
Nz3wyZkmMfU,,"['skin', 'cosmetics']",Clinique,29-03-19,60,84,0.3317773923170052
nzDBKhNy2E4,,"['car', 'vehicle', 'television advertisement']",statefarm,10-04-19,83,81,-0.02409755157906053
O0udHCUrrUg,,[],sensodyne,28-08-18,71,63,-0.11778303565638351
O31UnIYZYhg,,"['baseball', 'sports', 'games', 'baseball field', 'player', 'team sport', 'bat and ball games', 'ball game', 'sport venue']",dickssportinggoods,30-01-19,12,4,-0.9555114450274363
O3H9nttjN6M,,[],wikibuy,06-06-18,18,22,0.19105523676270922
OBAaAPZWCYo,,"['pet', 'dog', 'animal']",grammarly,01-04-19,81,77,-0.05001042057466142
Obd4Ke_IZUo,,"['cuisine', 'dish', 'food', 'recipe', 'cooking']",geico,05-02-19,93,89,-0.04348511193973878
oBQqfgSniYM,,"['plant', 'vegetation', 'grass', 'nature', 'song', 'hedge', 'lawn', 'tree']",flonase,14-04-19,95,87,-0.08701137698962981
OCgZUfg1las,,"['presentation', 'politics']",get blazetv,04-02-19,73,72,-0.013605652055778598
oe50xBpE7Og,,['song'],Mariah Carey,08-04-19,38,35,-0.08004270767353637
Oexg_ceQbfA,,"['singing', 'stage', 'song', 'performance art', 'string instrument', 'drummer', 'bassist', 'musical instrument', 'percussion', 'drum', 'guitarist', 'performance', 'concert', 'drums']",ChainsmokersVEVO,11-04-19,55,41,-0.2876820724517809
oGzZEZg3n2M,,['photography'],godaddy,30-01-19,96,100,0.0404095383378767
oiD7eL5TUYs,,"['television advertisement', 'room']",tide,31-03-19,68,79,0.14792013007662227
OiJ7toDP4i8,,[],Wells Fargo,06-03-19,70,67,-0.04317217186520878
olgD5O4JrkE,,"['games', 'train', 'gameplay', 'action game', 'video game', 'vehicle']",desert order,26-03-19,59,60,0.016529301951210506
OlV8yYM08pg,,"['dish', 'food', 'recipe', 'cooking', 'logo']",sunbasket,24-09-18,0,0,0.0
OLYRC_reugM,,"['tank', 'real-time strategy', 'battle', 'games', 'gameplay', 'action game', 'strategy video game', 'video game', 'pc game', 'war', 'vehicle']",panzerrush,22-12-18,0,0,0.0
oo2rbQWYo_A,,['undergarment'],soma,04-04-19,39,42,0.07232066157962608
oqWI717s-6A,,"['documentary film', 'film', 'trailer']",hillsdale college,05-12-18,54,51,-0.056089466651043585
os0f7DIlyWs,,['television advertisement'],oldnavy,11-04-19,36,40,0.10265415406008337
OucsxGgnsQg,,['skin'],plantscription,13-03-19,42,70,0.5014797613477531
OUNER5_MOOA,,['song'],SK-II,19-03-19,75,43,-0.5465437063680699
ov16Qwe5yEk,,[],The Chi on SHOWTIME,09-04-19,60,85,0.3434734320801965
OYldJgTC0H4,,['toothbrush'],oralb,03-07-18,36,38,0.05264373348542188
oyNyzfau1zs,,[],goldbondultimate,31-03-19,40,32,-0.2170645052378275
p-nQPKtpe54,,"['town', 'metropolitan area', 'landmark', 'cityscape', 'building', 'urban area']",selinc,05-03-19,14,72,1.5824092400461809
p7DkTLbKC4U,,"['mobile device', 'multimedia', 'gadget', 'mobile phone', 'iphone', 'smartphone', 'mobile app', 'communication device', 'ios']",movo cash,03-12-18,26,26,0.0
P7q71aPvFBE,,"['watch', 'smartwatch']",apple,09-04-19,49,47,-0.040821994520255166
P7_RtEr8cq0,,[],grammarly,28-03-19,81,77,-0.05001042057466142
p8Ospon1L0o,,[],marriott,25-02-19,86,88,0.02272825107755609
P9fpZoxLEtA,,"['television advertisement', 'dog', 'animal', 'pet', 'car', 'vehicle']",geico,02-04-19,87,89,0.022472855852058576
paaYbR_rDno,,['trailer'],longshot,19-04-19,0,0,0.0
pCXFvbbrV28,,"['food', 'television advertisement']",clorox,03-03-19,71,75,0.05406722127027579
PekH9jJndp4,,['conversation'],groupon,25-06-18,90,95,0.05348868495098622
PHWPaavsi8I,,[],amazon,31-01-19,69,71,0.028170876966696224
PKaaia16WGY,,['song'],Vevo,16-04-19,27,16,-0.4989911661189879
Pkmy2D0CkH0,,[],royalcaribbean,10-04-19,68,63,-0.07522342123758752
PLAsIzSKHFk,,"['dish', 'food', 'recipe', 'cooking', 'vegetable']",sunbasket,11-04-19,0,0,0.0
PLgibBGtVH8,,"['mobile device', 'mobile phone', 'smartphone']",groupon,25-06-18,90,95,0.05348868495098622
pliMuDmIkIM,,[],k9 sport sack,04-04-19,92,98,0.06252035698133393
PMJ-VI_hLDE,,['song'],target,30-03-19,34,34,0.0
pOcE6qm8rKM,,"['room', 'television advertisement', 'trailer']",luvs,31-03-19,32,32,0.0
ppkR6Ztto0g,,['television advertisement'],trutv,18-03-19,6,100,2.6692103677859462
pTE1wfRckuM,,[],xfinity,08-04-19,78,82,0.049392755329576474
pTJYu48FzAs,,['text'],redfin,19-03-19,85,91,0.06744128079553248
puDl23kX22I,,"['driving', 'lane', 'performance car', 'mode of transport', 'sedan', 'supercar', 'luxury vehicle', 'auto racing', 'car', 'motor vehicle', 'land vehicle', 'family car', 'personal luxury car', 'mid size car', 'vehicle', 'automotive design', 'road', 'automotive lighting', 'black and white', 'sports car', 'motorsport']",genesis car,17-03-19,38,53,0.32542240043462795
pux1TUpa9xk,,"['presentation', 'politics', 'public speaking', 'speech', 'official']",Federation for American Immigration Reform,29-03-19,44,15,-1.0340737675305385
PVqDPfIsDHc,,[],Jeff Bishop,24-10-18,63,50,-0.22705745063534608
pwBZBGtVI2U,,"['games', 'video game', 'pc game', 'trailer']",leagueoflegends,05-10-18,73,83,0.1267517056391438
pxKwE4HMAhE,,['television program'],constantcontact,16-01-19,86,86,0.0
pYUEeOR_5Zw,,"['motor vehicle', 'land vehicle', 'bumper', 'tire', 'chevrolet corvette', 'automotive tire', 'vehicle', 'sports car', 'automotive wheel system', 'automotive exterior', 'rim', 'car', 'wheel']",topcoat,26-03-19,36,100,1.004202604197035
p_CcljSJLPg,,"['toy', 'doll']",Num Noms,12-04-19,20,28,0.322773392263051
Q-nP7RjqRLI,,"['mobile device', 'mobile phone', 'residential area', 'smartphone', 'real estate', 'property', 'house', 'home', 'building']",redfin,19-03-19,85,91,0.06744128079553248
Q14tTTQM2Rw,,"['eyewear', 'student']",appacademy,04-05-17,36,37,0.026668247082161273
Q1c6PmxZ2ZM,,"['cuisine', 'chef', 'food', 'cooking', 'cook']",FitLifeTv,14-09-18,0,0,0.0
q32ehZrp658,,"['graphic design', 'logo']",wework,26-03-19,67,77,0.13720112151348496
q3UhWXJzZ-A,,['speech'],inspireyourpeople,11-04-19,38,0,-3.6635616461296463
Q5aSBVqUlx0,,"['plant', 'television advertisement']",ortho groundclear,21-03-19,20,73,1.2595426554807467
q64GbONp5hM,,"['sandwich', 'cheeseburger', 'breakfast sandwich', 'television advertisement', 'fast food', ""mcdonald's"", 'food', 'cheese', 'hamburger', 'junk food']",mcdonalds,01-04-19,66,64,-0.030305349495328922
q6sTTz-YkkY,,"['television advertisement', 'dog', 'animal', 'pet', 'kitchen', 'puppy', 'room']",petsmart,14-04-19,67,100,0.3956128116651528
Qa9XLypI5TY,,[],X1 Boston,24-08-18,15,30,0.661398482245365
qAwykAR0j88,,['logo'],Lowe's,10-12-18,55,51,-0.07410797215372185
Qbll0WwDpCE,,"['sports', 'games', 'recreation', 'ball game', 'outdoor recreation', 'golf']",adidas,08-04-19,68,65,-0.04445176257083381
qD6FDkUXSZQ,,"['singing', 'song', 'drama', 'trailer', 'performance', 'film', 'television program']",yesterdaymovie,12-02-19,0,100,4.61512051684126
QDwMgTx0C_o,,[],apple,15-04-19,47,46,-0.02105340919783238
qG9b_7NIUCQ,,"['dance', 'performing arts', 'song']",Teen Hip-Hop and R&amp;B,16-04-19,0,0,0.0
qg9XswNrap4,,['logo'],bilh,25-03-19,51,67,0.26826398659467937
QJfKjCLCApA,,"['pet', 'television advertisement', 'animal']",carfax,03-04-19,91,84,-0.07913732055872386
qLkHBEt1ZkY,,"['television advertisement', 'marvel comics', 'trailer', 'comics', 'film', 'television program']",fandango,16-04-19,34,38,0.10821358464023279
qmIMv1RKd7Y,,"['cat', 'food', 'pet', 'animal']",oscarmayer,21-02-19,48,50,0.040005334613699206
QNoOUR_L-PU,,"['trailer', 'film', 'television program']",Kohler co.,08-04-19,92,94,0.02127739844728488
QoFk6iP3nD0,,['television advertisement'],expedia,26-03-19,89,87,-0.02247285585205863
qOtER5Sm_iI,,"['toy', 'illustration']",Hatchiman,23-01-19,9,12,0.26236426446749106
qqJ2qKrEP0I,,"['food', 'drink']",mcdonalds,04-04-19,64,60,-0.06351340572232586
qr6e-CRrwrI,,"['skin', 'cosmetics']",SK-II,06-03-19,74,75,0.013245226750020723
qUvKRFUiW0I,,[],dove,23-01-19,46,43,-0.0659579677917974
R3E_S41IA1s,,['piano'],xyzal,11-02-19,32,39,0.1923718926474561
r5iUND21iRw,,[],enroll americanidentitygroup,05-04-19,49,0,-3.912023005428146
R8mEw29prjY,,"['cat', 'kitten', 'pet', 'animal']",freshstep,14-01-19,85,94,0.09952959534703307
r8otoufdp2U,,"['food', 'lollipop']",Digestive Advantage,15-02-19,55,47,-0.15415067982725836
Ra7HtXlfooc,,"['dish', 'food', 'barbecue', 'recipe', 'cooking', 'meat', 'grilling']",beefitswhatsfordinner,27-02-19,70,49,-0.35065687161316944
RAkvYksevcs,,"['mobile device', 'mobile phone', 'smartphone']",apple,15-04-19,47,46,-0.02105340919783238
RBVV8IwSgv8,,[],rakuten,04-04-19,85,65,-0.26469255422708216
rbz_WOIgcok,,[],carfax,27-11-18,70,65,-0.0730251350148899
rc9B81MX62s,,['animal'],J. C. Penney,08-04-19,31,32,0.030771658666753687
Rd6zAbTSLo8,,[],dell,03-04-19,95,77,-0.2076393647782445
rDgGTXwXApY,,[],J. C. Penney,16-04-19,32,35,0.08701137698962969
re25yUFYKRM,,['song'],juice wrld,08-04-19,53,58,0.08855339734144503
rELOz_647CE,,"['graphics', 'graphic design', 'illustration']",kettle brand,29-03-19,86,81,-0.05918887139033065
resBQqwiVCA,,['logo'],chrome tip,10-12-18,85,84,-0.011696039763191298
rgHy3yCZIxs,,"['television advertisement', 'trailer']",aimovig,02-04-19,14,55,1.3173014896329391
rIbWh1Iltk4,,"['winter', 'snow']",mike johnston,26-03-19,0,33,3.5263605246161616
Rjb8Bq0oqt8,,"['crowd', 'audience', 'people']",google products,19-03-19,66,78,0.1647552330760555
rL0Et5FSzdU,,"['song', 'visual effects', 'trailer', 'film', 'action film']",avengers: endgame,15-04-19,5,6,0.15415067982725836
RLhA_Ip5JTU,,[],SK-II,25-03-19,43,75,0.5465437063680699
rMyU6EezzFA,,"['television program', 'drama', 'film', 'trailer']",sonypictures,15-04-19,0,35,3.58351893845611
RnLRbrVtqjo,,"['brand', 'graphic design', 'text', 'graphics', 'font', 'logo']",YoutubeTv,04-04-19,53,85,0.4653632496892333
Ro1WHRYG6vc,,"['motor vehicle', 'land vehicle', 'wilderness', 'road', 'car', 'off roading', 'vehicle']",honda passport,20-03-19,39,50,0.2429461786103894
RqnfCWDFuUA,,"['car', 'vehicle', 'song']",biktarvy,07-11-18,54,52,-0.0370412716803491
RRmSF27Lvrw,,"['steak', 'beef', 'food', 'recipe', 'meat', 'cooking', 'grilling']",National Pork board,15-04-17,34,50,0.37647757123491205
RWgp1B3rQ-k,,"['motor vehicle', 'car', 'vehicle']",turo,17-04-19,81,83,0.024097551579060524
rwKtpTU0JTY,,['television advertisement'],oldnavy,16-04-19,40,44,0.09309042306601203
Rxt5oT_X6f4,,"['text', 'font', 'document']",lucemyra,08-03-19,26,20,-0.25131442828090605
RyRunVrwNyc,,"['performance', 'singing', 'song']",French Montana,18-04-19,46,66,0.35454501768090746
r_IHvfqNdbs,,[],Jeff Bishop,24-10-18,63,50,-0.22705745063534608
S3BFtZ7IdGk,,"['eyelash', 'eye shadow', 'eyebrow', 'skin', 'cosmetics', 'cheek', 'tutorial', 'mascara', 'eye', 'lip']",maybelline,14-03-19,79,81,0.024692612590371414
S3C5x4ss3GY,,"['food', 'advertising', 'television advertisement']",zantacotc,07-04-19,0,0,0.0
s6-ZhNSkJIg,,['television advertisement'],southwest,07-04-19,68,64,-0.05971923470162231
S7mCil97ZVM,,"['multimedia', 'gadget']",monday,21-01-19,0,0,0.0
sdCDaU1tXuY,,"['drama', 'television advertisement', 'trailer', 'film', 'television program']",breakthroughtickets,15-04-19,26,100,1.3192836508369303
SfOH39C77xU,,['footwear'],adidas,31-03-19,75,68,-0.09662683568907164
SFuTnycCSlo,,"['presentation', 'speaker', 'politics', 'public speaking', 'news', 'president of the united states', 'speech', 'official', 'news conference']",stand trump,08-10-18,26,26,0.0
Sh4I_DdsyaQ,,"['plant', 'food', 'television advertisement']",miraclegro,10-03-19,48,66,0.3128723212803394
SHKAVyOda8Q,,"['motor vehicle', 'land vehicle', 'sport utility vehicle', 'mid size car', 'ford', 'car', 'steering wheel', 'vehicle']",Ford,17-09-18,56,78,0.3263965846324714
sHL4j4x5IpY,,"['coca cola', 'food', 'soft drink', 'drink']",mcdonalds,04-04-19,64,60,-0.06351340572232586
SOHd3gc5aDI,,"['presentation', 'online advertising', 'graphic design', 'brand', 'advertising', 'television advertisement', 'text', 'font', 'logo']",Royal Dutch Shell,19-03-19,73,76,0.03974032864951412
spDsw9Mzktw,,['song'],nav,01-04-19,100,58,-0.5375830729355401
spmI7hfroDc,,[],apple,15-04-19,47,46,-0.02105340919783238
spQk2QyOP0E,,[],wsj,05-04-19,70,74,0.05480823649499495
Sq4IGmCle5g,,"['mobile device', 'mobile phone', 'gadget', 'smartphone']",Wells Fargo,21-02-19,68,72,0.05635293655113178
Stb6DL78XtA,,"['tin can', 'television advertisement']",clorox,03-03-19,71,75,0.05406722127027579
t4i7kVARVNE,,['perfume'],yslbeautyus,27-08-18,0,0,0.0
